FIPS,State,County,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,VetsPct
06079,CA,San Luis Obispo,3.029068919,0.287385027,8.05600166,7.513504791,12.91311598,5.06458479,1.848024036,4.763368398,50.67504745,5.849898954,7.394039706
06081,CA,San Mateo,0.451698327,0.060829034,5.484384772,7.588483036,10.69369528,6.030624609,4.651833177,7.500781739,54.42561757,3.112052455,3.463974664
06083,CA,Santa Barbara,8.158344741,0.246791942,6.346484518,7.276335921,11.57695787,3.283138095,1.729912036,4.848680066,52.22989072,4.303464087,5.525023624
06085,CA,Santa Clara,0.486619936,0.032844861,5.10970779,16.40982845,9.953679815,3.039985394,5.553559946,4.55025363,52.45909773,2.404422446,3.08809396
06087,CA,Santa Cruz,4.900847576,0.007325632,6.649475851,8.321184994,13.03083358,4.174144916,2.435772525,4.503065777,52.38998733,3.58736182,4.329295444
06089,CA,Shasta,1.888940367,0.185320008,8.298365213,5.47488252,14.36230062,5.19425508,1.253557482,5.482824806,50.48514131,7.374412602,9.508878984
06091,CA,Sierra,14.27541456,0,17.73612112,6.416726748,1.0814708,4.542177361,0,2.235039654,44.98918529,8.723864456,9.139784946
06093,CA,Siskiyou,9.212274979,0.25975595,6.77781805,6.638878821,12.66159236,4.131931859,1.727679111,3.684909992,46.87084693,8.034311949,11.01374228
06095,CA,Solano,1.031340885,0.099457462,8.435029767,8.72303218,13.38574883,6.981348191,1.742626714,5.83970851,46.71766808,7.044039387,8.77900237
06097,CA,Sonoma,2.436133057,0.066830561,9.007407054,10.43352348,13.79852177,3.860658281,1.781750483,5.064403975,49.11767748,4.433093857,5.862083807
06099,CA,Stanislaus,4.888936306,0.044382802,8.926917743,12.1967353,14.73935773,7.712792062,0.897898218,3.239091006,43.55105089,3.802837939,4.847377929
06101,CA,Sutter,8.586925218,0.115196314,8.37093213,6.494192186,15.32830949,6.350196794,0.971968897,4.538254776,42.98982433,6.254199866,7.237767057
06103,CA,Tehama,8.040278258,0.003843345,6.98720166,9.715976786,14.42023137,7.029478458,0.741765633,3.128483032,43.33756101,6.595180445,8.321226796
06105,CA,Trinity,10.4193608,0.683539627,14.68686495,3.343801958,11.36153704,4.710881212,1.588767781,1.736560133,44.15296508,7.315721411,9.106035396
06107,CA,Tulare,15.19204994,0.051263156,5.976963619,8.363370339,14.00071555,5.091606192,1.093080008,2.87607666,41.26790873,6.086965809,4.389121223
06109,CA,Tuolumne,2.121535676,0.250684741,8.003342463,5.329371896,8.272596444,5.645048976,1.276635254,4.781579314,55.71236247,8.606842765,11.43000458
06111,CA,Ventura,4.731543542,0.159213539,6.328311483,9.797606189,12.90068537,3.664593396,2.48012269,6.996374418,47.53731034,5.40423903,5.675159452
06113,CA,Yolo,3.62292452,0.05413226,6.142535161,5.338425047,11.21817269,5.651407931,1.049181619,4.021534797,55.07514542,7.826540555,3.972591518
06115,CA,Yuba,4.411427823,0.130902903,8.99302942,6.744772065,14.01642831,4.653598194,1.930817816,4.437608404,46.67342998,8.007985077,9.739702517
08000,CO,Colorado,1.188609564,0.936579039,8.104394404,6.922606466,12.76803446,4.974847354,2.666180528,7.260797828,50.51904847,4.658901886,8.261053262
08001,CO,Adams,0.705722587,0.966565372,11.7672377,8.301330929,15.04354182,7.752559265,2.443314002,5.523707752,43.0282994,4.467721169,6.799550548
08003,CO,Alamosa,8.55922019,0.106823341,6.26251836,2.710642275,11.63039124,4.900520764,0.680998798,5.661637068,52.62384831,6.863399653,4.911798026
08005,CO,Arapahoe,0.379930337,0.572173948,7.496931222,5.880376057,12.59181412,6.170023098,3.55778843,9.419367333,49.89561884,4.035976612,7.456062668
08007,CO,Archuleta,6.211180124,1.342957865,13.1442001,2.048010744,9.216048347,3.642773208,0.470035253,3.223098875,56.605674,4.096021487,9.559702179
08009,CO,Baca,24.7983871,0.60483871,8.870967742,3.494623656,6.25,5.981182796,0.201612903,2.956989247,39.24731183,7.594086022,7.611070648
08011,CO,Bent,14.22278162,0,7.803650094,2.831969792,8.432976715,10.06922593,4.719949654,2.580239144,38.38892385,10.9502832,8.87406509
08013,CO,Boulder,0.691092769,0.419150574,5.170272897,10.34110766,11.18839863,2.799768512,3.361632552,5.114086493,57.83884616,3.075643756,4.951398353
08014,CO,Broomfield,0.269607248,0.422627578,4.325860436,10.3349445,11.79228097,3.332442739,4.403585048,8.37968473,52.75800928,3.98095747,7.215562491
08015,CO,Chaffee,1.922861934,0.044717719,11.17942985,2.604807155,11.89491336,5.131358301,1.956400224,6.115148127,53.66126328,5.489100056,9.800242131
08017,CO,Cheyenne,19.87654321,6.666666667,8.518518519,0.12345679,10.24691358,7.777777778,0.740740741,4.320987654,35.43209877,6.296296296,7.456503728
08019,CO,Clear Creek,1.009385514,1.61147512,7.526120064,5.507349035,12.87409244,3.878165398,1.398972906,6.782362316,53.05471932,6.357357889,5.952671383
08021,CO,Conejos,9.35483871,0.580645161,12.35483871,3.35483871,8.548387097,6.129032258,0.774193548,4.967741936,47,6.935483871,7.626514612
08023,CO,Costilla,11.14551084,0.619195046,8.513931889,1.625386997,15.09287926,8.204334365,1.780185759,3.250773994,41.40866873,8.359133127,11.29848229
08025,CO,Crowley,6.359393232,0,7.817969662,12.13535589,12.13535589,4.492415403,1.283547258,1.225204201,42.18203034,12.36872812,7.651559741
08027,CO,Custer,4.281984334,0,17.2845953,7.72845953,8.772845953,2.610966057,1.462140992,9.033942559,39.37336815,9.451697128,#N/A
08029,CO,Delta,6.037009127,6.304948505,10.26542745,6.572887884,14.44360713,4.638700494,1.699740434,3.642300929,43.23871724,3.156660806,11.44727389
08031,CO,Denver,0.273147483,0.690300462,6.994622333,5.57747179,10.74753716,5.008759725,3.336980173,8.916401276,54.83295606,3.621823534,4.90477744
08033,CO,Dolores,7.123775601,1.06856634,17.18610864,2.31522707,7.301869991,2.13713268,1.60284951,3.027604631,34.28317008,23.95369546,11.40873016
08035,CO,Douglas,0.574207719,0.567932225,5.843531011,6.219537705,13.14925217,3.772617927,4.895931388,12.06620646,48.13513231,4.775651083,7.806552214
08037,CO,Eagle,1.454981697,0.526008182,12.76877172,2.380879141,12.14432926,3.792795841,1.085853148,6.493586392,55.43695592,3.915838691,5.605529996
08039,CO,Elbert,2.953739231,0.600883226,11.90907116,7.898356621,10.97516832,4.864982263,3.293998407,7.492941432,43.01020778,7.00065156,#N/A
08041,CO,El Paso,0.474293472,0.212285779,7.748877535,5.836221373,12.45727488,4.301987686,2.388438315,7.48627437,53.40967285,5.684673741,#N/A
08043,CO,Fremont,2.246087355,1.604348111,8.421190492,4.839237771,10.84408356,4.662432061,0.851286753,6.764455504,47.83576714,11.93111126,#N/A
08045,CO,Garfield,1.995899662,1.787867824,14.03159672,3.180776652,12.71104679,5.797756874,1.869271587,7.130366618,47.3287506,4.166666667,6.123072892
08047,CO,Gilpin,0.240577386,0.989040364,4.303662122,9.703287891,3.902699813,3.314621759,5.45308741,2.619620422,60.70569366,8.767709169,#N/A
08049,CO,Grand,5.147143682,1.073283324,12.60242354,1.615695326,11.27524524,7.570686671,0.980957877,7.778418927,48.95556838,3.000577034,9.422822963
08051,CO,Gunnison,3.241248629,0.269272963,12.84531764,2.184102922,13.93238257,2.473322031,1.535853196,4.996509425,53.62521193,4.896778698,6.133921583
08053,CO,Hinsdale,0,0,8.378378378,2.972972973,8.108108108,6.486486487,5.405405405,5.945945946,54.59459459,8.108108108,11.15485564
08055,CO,Huerfano,6.30517024,1.555275326,8.911307272,5.758722152,12.77847835,2.101723413,3.194619588,0.462379151,47.07860446,11.85372005,#N/A
08057,CO,Jackson,15.77235772,0,12.84552846,0,9.593495935,5.203252033,1.300813008,0.81300813,46.01626016,8.455284553,#N/A
08059,CO,Jefferson,0.455750564,0.933412213,7.590938827,7.433179017,12.69403048,4.189399417,2.609923217,7.492651961,51.18335509,5.417359214,7.515650904
08061,CO,Kiowa,19.91341991,0.865800866,7.647907648,0.577200577,12.98701299,6.637806638,2.164502165,2.597402597,42.56854257,4.04040404,5.893719807
08063,CO,Kit Carson,19.03656413,0.145095763,9.082994777,4.149738828,15.14799768,5.890887986,0.696459663,3.482298317,35.08415554,7.283807313,9.700781399
08065,CO,Lake,3.441295547,3.463787674,15.09221772,3.216374269,9.379217274,4.026090868,0.877192983,3.441295547,53.93612236,3.126405758,6.576756577
08067,CO,La Plata,2.033303516,2.043624854,7.527695589,3.165210211,15.28590105,4.066607032,1.393380582,5.628569463,53.03447327,5.821234432,6.810107029
08069,CO,Larimer,1.080880403,0.708035004,6.916998144,9.928931318,13.29779899,3.857332273,1.603818616,5.739061257,52.90161761,3.965526386,6.944098551
08071,CO,Las Animas,6.114432109,2.749786507,7.395388557,3.262169086,11.92143467,5.260461144,1.502988898,4.491887276,49.03501281,8.266438941,9.480070785
08073,CO,Lincoln,10.48252912,0,6.71103716,0.721020521,17.35995563,3.383250139,3.272323905,4.270660011,42.81752635,10.98169717,7.924107143
08075,CO,Logan,5.360900192,2.277925167,10.17290275,3.604427774,13.823072,5.370048486,2.396852987,4.66562986,42.99698106,9.33125972,10.72768192
08077,CO,Mesa,2.10736894,2.632155874,10.07645721,5.567126141,14.68307254,5.602751363,1.55654819,5.238277932,47.87755885,4.658682963,9.794913594
08079,CO,Mineral,1.891252955,0.945626478,16.07565012,0,8.510638298,0.945626478,2.600472813,4.255319149,54.37352246,10.40189125,8.944281525
08081,CO,Moffat,2.530397634,10.36805784,12.20834703,3.204074926,10.45021361,8.741373644,0.657246139,2.070325337,42.52382517,7.246138679,7.882928819
08083,CO,Montezuma,4.519309778,4.081073678,9.321647037,4.601479047,11.9328038,4.902766365,0.502145531,2.629416598,46.9551721,10.55418607,9.161697304
08085,CO,Montrose,3.404209038,0.821143075,12.48572516,6.389689488,16.30866279,4.540758062,1.772798956,5.03561912,44.56468541,4.676708902,9.216216216
08087,CO,Morgan,9.943308966,3.095628823,7.921826048,16.03013576,12.19603163,8.0262569,0.984633746,2.968819931,34.46964046,4.363717738,6.926325669
08089,CO,Otero,5.104311544,0.792767733,7.566063978,9.193324061,11.6689847,6.328233658,2.614742698,3.560500695,46.35605007,6.815020862,9.401109317
08091,CO,Ouray,2.935862692,0.361336947,12.28545619,3.342366757,7.949412828,7.588075881,1.35501355,6.820234869,52.12285456,5.239385727,#N/A
08093,CO,Park,1.873778595,1.436946776,11.05874238,5.621335786,16.576618,4.724680998,0.781699046,7.253707323,43.44177492,7.230716174,10.59544063
08095,CO,Phillips,18.06806807,1.251251251,8.808808809,4.904904905,14.26426426,4.254254254,0.35035035,3.703703704,38.88888889,5.505505506,7.837670384
08097,CO,Pitkin,0.749909649,0.117455728,8.520057824,1.427538851,12.60390314,6.405854716,2.303939284,11.7907481,53.09902421,2.981568486,7.307162534
08099,CO,Prowers,14.44748145,1.288559157,8.648965248,6.071846935,13.1589223,6.774697384,0.898086685,1.893791488,40.62866068,6.188988676,8.998988878
